"""id""",lat,lon,"""name""",street_no,"""street_name""","""street_type""","""suburb""",postcode,"""sport""","""type""","""lga""","""address"""
"""DAREBI11831""",-37.711987,144.991767,"""Lakeview Tennis Club""",,"""Leamington""","""Street""","""RESERVOIR""","""3073""","""Netball""","""outdoor""","""DAREBIN""","""Leamington Street, RESERVOIR 3073"""
"""DAREBI11831""",-37.711987,144.991767,"""Lakeview Tennis Club""",,"""Leamington""","""Street""","""RESERVOIR""","""3073""","""Tennis""","""outdoor""","""DAREBIN""","""Leamington Street, RESERVOIR 3073"""
"""DAREBI11842""",-37.716632,145.018316,"""Reservoir Leisure Centre""",,"""Cuthbert""","""Road""","""RESERVOIR""","""3073""","""Aerobics""","""indoor""","""DAREBIN""","""Cuthbert Road, RESERVOIR 3073"""
"""DAREBI11842""",-37.716632,145.018316,"""Reservoir Leisure Centre""",,"""Cuthbert""","""Road""","""RESERVOIR""","""3073""","""Fitness / Gymnasium Workouts""","""indoor""","""DAREBIN""","""Cuthbert Road, RESERVOIR 3073"""
"""DAREBI11842""",-37.716632,145.018316,"""Reservoir Leisure Centre""",,"""Cuthbert""","""Road""","""RESERVOIR""","""3073""","""Swimming""","""indoor""","""DAREBIN""","""Cuthbert Road, RESERVOIR 3073"""
"""DAREBI11842""",-37.716632,145.018316,"""Reservoir Leisure Centre""",,"""Cuthbert""","""Road""","""RESERVOIR""","""3073""","""Swimming""","""outdoor""","""DAREBIN""","""Cuthbert Road, RESERVOIR 3073"""
"""DAREBI5128""",-37.716296,145.017419,"""TW Andrews Park""",,"""Fordham""","""Street""","""PRESTON""","""3073""","""Cycling""","""outdoor""","""DAREBIN""","""Fordham Street, PRESTON 3073"""
"""WHITTL9553""",-37.683549,144.989355,"""HR Uren Reserve""",,"""Victorian""","""Drive""","""THOMASTOWN""","""3074""","""Soccer""","""outdoor""","""WHITTLESEA""","""Victorian Drive, THOMASTOWN 3074"""
"""WHITTL9556""",-37.677647,145.006076,"""Main Street Reserve""",,"""Main""","""Street""","""THOMASTOWN""","""3074""","""Cricket""","""outdoor""","""WHITTLESEA""","""Main Street, THOMASTOWN 3074"""
"""WHITTL9556""",-37.677647,145.006076,"""Main Street Reserve""",,"""Main""","""Street""","""THOMASTOWN""","""3074""","""Football""","""outdoor""","""WHITTLESEA""","""Main Street, THOMASTOWN 3074"""
"""WHITTL9558""",-37.681034,145.026921,"""Nick Ascenzo Reserve""",,"""Alexander""","""Avenue""","""THOMASTOWN""","""3074""","""Open Space""","""outdoor""","""WHITTLESEA""","""Alexander Avenue, THOMASTOWN 3074"""
"""WHITTL9552""",-37.672757,144.989574,"""RGC Cook Reserve""",,"""Robinvale""","""Avenue""","""THOMASTOWN""","""3074""","""Soccer""","""outdoor""","""WHITTLESEA""","""Robinvale Avenue, THOMASTOWN 3074"""
"""WHITTL9557""",-37.675237,145.007927,"""Thomas Street Reserve""",,"""Thomas""","""Street""","""THOMASTOWN""","""3074""","""Soccer""","""outdoor""","""WHITTLESEA""","""Thomas Street, THOMASTOWN 3074"""
"""WHITTL9559""",-37.682325,145.040022,"""Thomastown East Reserve""",,"""Leslie""","""Street""","""THOMASTOWN""","""3074""","""Cricket""","""outdoor""","""WHITTLESEA""","""Leslie Street, THOMASTOWN 3074"""
"""WHITTL9559""",-37.682325,145.040022,"""Thomastown East Reserve""",,"""Leslie""","""Street""","""THOMASTOWN""","""3074""","""Soccer""","""outdoor""","""WHITTLESEA""","""Leslie Street, THOMASTOWN 3074"""
"""WHITTL9559""",-37.682325,145.040022,"""Thomastown East Reserve""",,"""Leslie""","""Street""","""THOMASTOWN""","""3074""","""Tennis""","""outdoor""","""WHITTLESEA""","""Leslie Street, THOMASTOWN 3074"""
"""WHITTL9535""",-37.661901,145.008795,"""Huskisson Reserve""",,"""Huskisson""","""Avenue""","""LALOR""","""3075""","""Cricket""","""outdoor""","""WHITTLESEA""","""Huskisson Avenue, LALOR 3075"""
"""WHITTL9535""",-37.661901,145.008795,"""Huskisson Reserve""",,"""Huskisson""","""Avenue""","""LALOR""","""3075""","""Football""","""outdoor""","""WHITTLESEA""","""Huskisson Avenue, LALOR 3075"""
"""WHITTL9535""",-37.661901,145.008795,"""Huskisson Reserve""",,"""Huskisson""","""Avenue""","""LALOR""","""3075""","""Rugby League""","""outdoor""","""WHITTLESEA""","""Huskisson Avenue, LALOR 3075"""
"""WHITTL9535""",-37.661901,145.008795,"""Huskisson Reserve""",,"""Huskisson""","""Avenue""","""LALOR""","""3075""","""Tennis""","""outdoor""","""WHITTLESEA""","""Huskisson Avenue, LALOR 3075"""
"""WHITTL9537""",-37.665988,145.022917,"""Lalor Reserve and Bowling club""",,"""Gordon""","""Street""","""LALOR""","""3075""","""Cricket""","""outdoor""","""WHITTLESEA""","""Gordon Street, LALOR 3075"""
"""WHITTL9537""",-37.665988,145.022917,"""Lalor Reserve and Bowling club""",,"""Gordon""","""Street""","""LALOR""","""3075""","""Football""","""outdoor""","""WHITTLESEA""","""Gordon Street, LALOR 3075"""
"""WHITTL9537""",-37.665988,145.022917,"""Lalor Reserve and Bowling club""",,"""Gordon""","""Street""","""LALOR""","""3075""","""Lawn Bowls""","""outdoor""","""WHITTLESEA""","""Gordon Street, LALOR 3075"""
"""WHITTL9537""",-37.665988,145.022917,"""Lalor Reserve and Bowling club""",,"""Gordon""","""Street""","""LALOR""","""3075""","""Tennis""","""outdoor""","""WHITTLESEA""","""Gordon Street, LALOR 3075"""
"""WHITTL9536""",-37.662124,145.023178,"""Partridge recreation reserve""",,"""Partridge""","""street""","""LALOR""","""3075""","""Soccer""","""outdoor""","""WHITTLESEA""","""Partridge street, LALOR 3075"""
"""WHITTL9534""",-37.6688,144.984175,"""Whittlesea Public Gardens""",,"""Barry""","""Road""","""LALOR""","""3075""","""Basketball""","""outdoor""","""WHITTLESEA""","""Barry Road, LALOR 3075"""
"""WHITTL9524""",-37.624731,145.026123,"""Epping Soccer Stadium""",,"""Epping""","""Road""","""EPPING""","""3076""","""Soccer""","""outdoor""","""WHITTLESEA""","""Epping Road, EPPING 3076"""
"""WHITTL9526""",-37.649765,145.039175,"""Lowalde recreation reserve""",,"""Lowalde""","""Drive""","""EPPING""","""3076""","""Cricket""","""outdoor""","""WHITTLESEA""","""Lowalde Drive, EPPING 3076"""
"""YARRAC10984""",-37.785738,145.009954,"""Fairfield Park Oval and Maxwell Sutherland Pavilion""",,"""Yarra Bend""","""Road""","""FAIRFIELD""","""3078""","""Cricket""","""outdoor""","""YARRA""","""Yarra Bend Road, FAIRFIELD 3078"""
"""YARRAC10984""",-37.785738,145.009954,"""Fairfield Park Oval and Maxwell Sutherland Pavilion""",,"""Yarra Bend""","""Road""","""FAIRFIELD""","""3078""","""Soccer""","""outdoor""","""YARRA""","""Yarra Bend Road, FAIRFIELD 3078"""
"""YARRAC10989""",-37.795643,145.007718,"""Fairlea Ovals""",,"""Yarra Bend""","""Road""","""FAIRFIELD""","""3078""","""Cricket""","""outdoor""","""YARRA""","""Yarra Bend Road, FAIRFIELD 3078"""
"""YARRAC10989""",-37.795643,145.007718,"""Fairlea Ovals""",,"""Yarra Bend""","""Road""","""FAIRFIELD""","""3078""","""Soccer""","""outdoor""","""YARRA""","""Yarra Bend Road, FAIRFIELD 3078"""
"""DAREBI11838""",-37.773624,145.028359,"""Pitcher Park""",,"""Seperation""","""Street""","""FAIRFIELD""","""3078""","""Cricket""","""outdoor""","""DAREBIN""","""Seperation Street, FAIRFIELD 3078"""
"""DAREBI11838""",-37.773624,145.028359,"""Pitcher Park""",,"""Seperation""","""Street""","""FAIRFIELD""","""3078""","""Football""","""outdoor""","""DAREBIN""","""Seperation Street, FAIRFIELD 3078"""
"""YARRAC10988""",-37.790643,145.004188,"""Quarries Park Skate Facility""",,"""Heidelberg""","""Road""","""FAIRFIELD""","""3078""","""Skating""","""outdoor""","""YARRA""","""Heidelberg Road, FAIRFIELD 3078"""
"""YARRAC10985""",-37.789873,145.003111,"""Ramsden Street Oval and Pavilion""",,"""Ramsden""","""Street""","""FAIRFIELD""","""3078""","""Cricket""","""outdoor""","""YARRA""","""Ramsden Street, FAIRFIELD 3078"""
"""YARRAC10985""",-37.789873,145.003111,"""Ramsden Street Oval and Pavilion""",,"""Ramsden""","""Street""","""FAIRFIELD""","""3078""","""Football""","""outdoor""","""YARRA""","""Ramsden Street, FAIRFIELD 3078"""
"""YARRAC10986""",-37.789873,145.003111,"""Walker Street Soccer Pitch""",,"""Walker""","""Street""","""FAIRFIELD""","""3078""","""Soccer""","""outdoor""","""YARRA""","""Walker Street, FAIRFIELD 3078"""
"""YARRAC10990""",-37.795643,145.007718,"""Westfield Ovals""",,"""Yarra Bend""","""Road""","""FAIRFIELD""","""3078""","""Cricket""","""outdoor""","""YARRA""","""Yarra Bend Road, FAIRFIELD 3078"""
"""YARRAC10987""",-37.789873,145.003111,"""Yambla Reserve and Pavilion""",,"""Walker""","""Street""","""FAIRFIELD""","""3078""","""Soccer""","""outdoor""","""YARRA""","""Walker Street, FAIRFIELD 3078"""
"""BANYUL12803""",-37.760286,145.034231,"""Cartledge Reserve""",,"""Valentine""","""Street""","""IVANHOE""","""3079""","""Cricket""","""outdoor""","""BANYULE""","""Valentine Street, IVANHOE 3079"""
"""BANYUL12803""",-37.760286,145.034231,"""Cartledge Reserve""",,"""Valentine""","""Street""","""IVANHOE""","""3079""","""Soccer""","""outdoor""","""BANYULE""","""Valentine Street, IVANHOE 3079"""
"""BANYUL12805""",-37.77672,145.049173,"""Chelsworth Park""",,"""Irvine""","""Road""","""IVANHOE""","""3079""","""Baseball""","""outdoor""","""BANYULE""","""Irvine Road, IVANHOE 3079"""
"""BANYUL12805""",-37.77672,145.049173,"""Chelsworth Park""",,"""Irvine""","""Road""","""IVANHOE""","""3079""","""Cricket""","""outdoor""","""BANYULE""","""Irvine Road, IVANHOE 3079"""
"""BANYUL12805""",-37.77672,145.049173,"""Chelsworth Park""",,"""Irvine""","""Road""","""IVANHOE""","""3079""","""Football""","""outdoor""","""BANYULE""","""Irvine Road, IVANHOE 3079"""
"""BANYUL12805""",-37.77672,145.049173,"""Chelsworth Park""",,"""Irvine""","""Road""","""IVANHOE""","""3079""","""Tennis""","""outdoor""","""BANYULE""","""Irvine Road, IVANHOE 3079"""
"""BANYUL12861""",-37.778907,145.062318,"""Eaglemont Tennis Club""",,"""The Boulevard""","""NA""","""IVANHOE EAST""","""3079""","""Tennis""","""outdoor""","""BANYULE""","""The Boulevard, IVANHOE EAST 3079"""
"""BANYUL12828""",-37.76226,145.043423,"""Ivanhoe Aquatic & Fitness Centre""",,"""Waterdale""","""Road""","""IVANHOE""","""3079""","""Fitness / Gymnasium Workouts""","""indoor""","""BANYULE""","""Waterdale Road, IVANHOE 3079"""
"""BANYUL12828""",-37.76226,145.043423,"""Ivanhoe Aquatic & Fitness Centre""",,"""Waterdale""","""Road""","""IVANHOE""","""3079""","""Swimming""","""indoor""","""BANYULE""","""Waterdale Road, IVANHOE 3079"""
"""BANYUL12802""",-37.779908,145.057347,"""Ivanhoe Golf Course""",,"""The Boulevard""","""NA""","""IVANHOE""","""3079""","""Golf""","""outdoor""","""BANYULE""","""The Boulevard NA, IVANHOE 3079"""
"""BANYUL12829""",-37.772888,145.051829,"""Ivanhoe Park""",,"""Lower Heidelberg""","""Road""","""IVANHOE""","""3079""","""Cricket""","""outdoor""","""BANYULE""","""Lower Heidelberg Road, IVANHOE 3079"""
"""BANYUL12829""",-37.772888,145.051829,"""Ivanhoe Park""",,"""Lower Heidelberg""","""Road""","""IVANHOE""","""3079""","""Croquet""","""outdoor""","""BANYULE""","""Lower Heidelberg Road, IVANHOE 3079"""
"""BANYUL12829""",-37.772888,145.051829,"""Ivanhoe Park""",,"""Lower Heidelberg""","""Road""","""IVANHOE""","""3079""","""Football""","""outdoor""","""BANYULE""","""Lower Heidelberg Road, IVANHOE 3079"""
"""BANYUL12829""",-37.772888,145.051829,"""Ivanhoe Park""",,"""Lower Heidelberg""","""Road""","""IVANHOE""","""3079""","""Lawn Bowls""","""outdoor""","""BANYULE""","""Lower Heidelberg Road, IVANHOE 3079"""
"""BANYUL12829""",-37.772888,145.051829,"""Ivanhoe Park""",,"""Lower Heidelberg""","""Road""","""IVANHOE""","""3079""","""Tennis""","""outdoor""","""BANYULE""","""Lower Heidelberg Road, IVANHOE 3079"""
"""BANYUL12830""",-37.762839,145.031895,"""Ivanhoe Tennis Club""",,"""Ford""","""Street""","""IVANHOE""","""3079""","""Tennis""","""outdoor""","""BANYULE""","""Ford Street, IVANHOE 3079"""
"""BANYUL12833""",-37.770918,145.043779,"""John Street Reserve""",,"""John""","""Street""","""IVANHOE""","""3079""","""Lawn Bowls""","""outdoor""","""BANYULE""","""John Street, IVANHOE 3079"""
"""BANYUL12833""",-37.770918,145.043779,"""John Street Reserve""",,"""John""","""Street""","""IVANHOE""","""3079""","""Tennis""","""outdoor""","""BANYULE""","""John Street, IVANHOE 3079"""
"""BANYUL12847""",-37.765457,145.032107,"""Seddon Reserve""",,"""Livingstone""","""Street""","""IVANHOE""","""3079""","""Cricket""","""outdoor""","""BANYULE""","""Livingstone Street, IVANHOE 3079"""
"""BANYUL12847""",-37.765457,145.032107,"""Seddon Reserve""",,"""Livingstone""","""Street""","""IVANHOE""","""3079""","""Football""","""outdoor""","""BANYULE""","""Livingstone Street, IVANHOE 3079"""
"""BANYUL12812""",-37.755193,145.033537,"""Cyril Cummins Reserve""",,"""Liberty""","""Parade""","""WEST HEIDELBERG""","""3081""","""Hockey""","""outdoor""","""BANYULE""","""Liberty Parade, WEST HEIDELBERG 3081"""
"""BANYUL12812""",-37.755193,145.033537,"""Cyril Cummins Reserve""",,"""Liberty""","""Parade""","""WEST HEIDELBERG""","""3081""","""Tennis""","""outdoor""","""BANYULE""","""Liberty Parade, WEST HEIDELBERG 3081"""
"""BANYUL12818""",-37.754252,145.037293,"""Ford Park""",,"""Davidson""","""Street""","""WEST HEIDELBERG""","""3081""","""Cricket""","""outdoor""","""BANYULE""","""Davidson Street, WEST HEIDELBERG 3081"""
"""BANYUL12818""",-37.754252,145.037293,"""Ford Park""",,"""Davidson""","""Street""","""WEST HEIDELBERG""","""3081""","""Football""","""outdoor""","""BANYULE""","""Davidson Street, WEST HEIDELBERG 3081"""
"""BANYUL12831""",-37.749856,145.052201,"""James Reserve""",,"""James""","""Street""","""HEIDELBERG HEIGHTS""","""3081""","""Cricket""","""outdoor""","""BANYULE""","""James Street, HEIDELBERG HEIGHTS 3081"""
"""BANYUL12831""",-37.749856,145.052201,"""James Reserve""",,"""James""","""Street""","""HEIDELBERG HEIGHTS""","""3081""","""Soccer""","""outdoor""","""BANYULE""","""James Street, HEIDELBERG HEIGHTS 3081"""
"""BANYUL12842""",-37.738083,145.035075,"""Olympic Park""",,"""Liberty""","""Parade""","""WEST HEIDELBERG""","""3081""","""Athletics""","""outdoor""","""BANYULE""","""Liberty Parade, WEST HEIDELBERG 3081"""
"""BANYUL12842""",-37.738083,145.035075,"""Olympic Park""",,"""Liberty""","""Parade""","""WEST HEIDELBERG""","""3081""","""Cricket""","""outdoor""","""BANYULE""","""Liberty Parade, WEST HEIDELBERG 3081"""
"""BANYUL12842""",-37.738083,145.035075,"""Olympic Park""",,"""Liberty""","""Parade""","""WEST HEIDELBERG""","""3081""","""Football""","""outdoor""","""BANYULE""","""Liberty Parade, WEST HEIDELBERG 3081"""
"""BANYUL12842""",-37.738083,145.035075,"""Olympic Park""",,"""Liberty""","""Parade""","""WEST HEIDELBERG""","""3081""","""Soccer""","""outdoor""","""BANYULE""","""Liberty Parade, WEST HEIDELBERG 3081"""
"""BANYUL12848""",-37.740974,145.049584,"""Shelley Park""",,"""Shelley""","""Street""","""HEIDELBERG HEIGHTS""","""3081""","""Cricket""","""outdoor""","""BANYULE""","""Shelley Street, HEIDELBERG HEIGHTS 3081"""
"""BANYUL12848""",-37.740974,145.049584,"""Shelley Park""",,"""Shelley""","""Street""","""HEIDELBERG HEIGHTS""","""3081""","""Football""","""outdoor""","""BANYULE""","""Shelley Street, HEIDELBERG HEIGHTS 3081"""
"""WHITTL9543""",-37.666126,145.046534,"""Findon Reserve""",,"""Grenda""","""Drive""","""MILL PARK""","""3082""","""Cricket""","""outdoor""","""WHITTLESEA""","""Grenda Drive, MILL PARK 3082"""
"""WHITTL9543""",-37.666126,145.046534,"""Findon Reserve""",,"""Grenda""","""Drive""","""MILL PARK""","""3082""","""Soccer""","""outdoor""","""WHITTLESEA""","""Grenda Drive, MILL PARK 3082"""
"""WHITTL9541""",-37.671113,145.077943,"""Kelynack Reserve""",,"""Azalea""","""Avenue""","""MILL PARK""","""3082""","""Cricket""","""outdoor""","""WHITTLESEA""","""Azalea Avenue, MILL PARK 3082"""
"""WHITTL9541""",-37.671113,145.077943,"""Kelynack Reserve""",,"""Azalea""","""Avenue""","""MILL PARK""","""3082""","""Football""","""outdoor""","""WHITTLESEA""","""Azalea Avenue, MILL PARK 3082"""
"""WHITTL9544""",-37.655975,145.056146,"""Mill Park Reserve""",,"""Morang""","""Drive""","""MILL PARK""","""3082""","""Baseball""","""outdoor""","""WHITTLESEA""","""Morang Drive, MILL PARK 3082"""
"""WHITTL9544""",-37.655975,145.056146,"""Mill Park Reserve""",,"""Morang""","""Drive""","""MILL PARK""","""3082""","""Skating""","""outdoor""","""WHITTLESEA""","""Morang Drive, MILL PARK 3082"""
"""WHITTL9544""",-37.655975,145.056146,"""Mill Park Reserve""",,"""Morang""","""Drive""","""MILL PARK""","""3082""","""Softball""","""outdoor""","""WHITTLESEA""","""Morang Drive, MILL PARK 3082"""
"""WHITTL9545""",-37.666566,145.062758,"""Redleap Reserve & Mill Park Basketball Stadium""",,"""Redleap""","""Avenue""","""MILL PARK""","""3082""","""Basketball""","""indoor""","""WHITTLESEA""","""Redleap Avenue, MILL PARK 3082"""
"""WHITTL9545""",-37.666566,145.062758,"""Redleap Reserve & Mill Park Basketball Stadium""",,"""Redleap""","""Avenue""","""MILL PARK""","""3082""","""Cricket""","""outdoor""","""WHITTLESEA""","""Redleap Avenue, MILL PARK 3082"""
"""WHITTL9545""",-37.666566,145.062758,"""Redleap Reserve & Mill Park Basketball Stadium""",,"""Redleap""","""Avenue""","""MILL PARK""","""3082""","""Football""","""outdoor""","""WHITTLESEA""","""Redleap Avenue, MILL PARK 3082"""
"""WHITTL9542""",-37.66909,145.039467,"""Sycamore Reserve""",,"""Sycamore""","""Street""","""MILL PARK""","""3082""","""BMX""","""outdoor""","""WHITTLESEA""","""Sycamore Street, MILL PARK 3082"""
"""WHITTL9542""",-37.66909,145.039467,"""Sycamore Reserve""",,"""Sycamore""","""Street""","""MILL PARK""","""3082""","""Cricket""","""outdoor""","""WHITTLESEA""","""Sycamore Street, MILL PARK 3082"""
"""WHITTL9542""",-37.66909,145.039467,"""Sycamore Reserve""",,"""Sycamore""","""Street""","""MILL PARK""","""3082""","""Soccer""","""outdoor""","""WHITTLESEA""","""Sycamore Street, MILL PARK 3082"""
"""BANYUL12800""",-37.697332,145.080915,"""Binnak Park""",,"""Anderson""","""Parade""","""BUNDOORA""","""3083""","""Cricket""","""outdoor""","""BANYULE""","""Anderson Parade, BUNDOORA 3083"""
"""BANYUL12800""",-37.697332,145.080915,"""Binnak Park""",,"""Anderson""","""Parade""","""BUNDOORA""","""3083""","""Football""","""outdoor""","""BANYULE""","""Anderson Parade, BUNDOORA 3083"""
"""BANYUL12800""",-37.697332,145.080915,"""Binnak Park""",,"""Anderson""","""Parade""","""BUNDOORA""","""3083""","""Playground""","""outdoor""","""BANYULE""","""Anderson Parade, BUNDOORA 3083"""
"""WHITTL9519""",-37.68007,145.061886,"""Bundoora Netball and Sports Centre""",,"""Mckimmies""","""Road""","""BUNDOORA""","""3083""","""Badminton""","""indoor""","""WHITTLESEA""","""Mckimmies Road, BUNDOORA 3083"""
"""WHITTL9519""",-37.68007,145.061886,"""Bundoora Netball and Sports Centre""",,"""Mckimmies""","""Road""","""BUNDOORA""","""3083""","""Basketball""","""indoor""","""WHITTLESEA""","""Mckimmies Road, BUNDOORA 3083"""
"""WHITTL9519""",-37.68007,145.061886,"""Bundoora Netball and Sports Centre""",,"""Mckimmies""","""Road""","""BUNDOORA""","""3083""","""Fitness / Gymnasium Workouts""","""indoor""","""WHITTLESEA""","""Mckimmies Road, BUNDOORA 3083"""
"""WHITTL9519""",-37.68007,145.061886,"""Bundoora Netball and Sports Centre""",,"""Mckimmies""","""Road""","""BUNDOORA""","""3083""","""Futsal""","""indoor""","""WHITTLESEA""","""Mckimmies Road, BUNDOORA 3083"""
"""WHITTL9519""",-37.68007,145.061886,"""Bundoora Netball and Sports Centre""",,"""Mckimmies""","""Road""","""BUNDOORA""","""3083""","""Hockey""","""outdoor""","""WHITTLESEA""","""Mckimmies Road, BUNDOORA 3083"""
"""WHITTL9519""",-37.68007,145.061886,"""Bundoora Netball and Sports Centre""",,"""Mckimmies""","""Road""","""BUNDOORA""","""3083""","""Netball""","""indoor""","""WHITTLESEA""","""Mckimmies Road, BUNDOORA 3083"""
"""WHITTL9519""",-37.68007,145.061886,"""Bundoora Netball and Sports Centre""",,"""Mckimmies""","""Road""","""BUNDOORA""","""3083""","""Volleyball""","""indoor""","""WHITTLESEA""","""Mckimmies Road, BUNDOORA 3083"""
"""DAREBI11825""",-37.712695,145.026415,"""John Hall Reserve""",,"""Dunne""","""Street""","""KINGSBURY""","""3083""","""Cricket""","""outdoor""","""DAREBIN""","""Dunne Street, KINGSBURY 3083"""
"""DAREBI11825""",-37.712695,145.026415,"""John Hall Reserve""",,"""Dunne""","""Street""","""KINGSBURY""","""3083""","""Football""","""outdoor""","""DAREBIN""","""Dunne Street, KINGSBURY 3083"""
"""DAREBI11826""",-37.718987,145.034413,"""Judith Scott Memorial Reserve""",,"""Browning""","""Street""","""KINGSBURY""","""3083""","""Basketball""","""outdoor""","""DAREBIN""","""Browning Street, KINGSBURY 3083"""
"""DAREBI11826""",-37.718987,145.034413,"""Judith Scott Memorial Reserve""",,"""Browning""","""Street""","""KINGSBURY""","""3083""","""Boxing""","""indoor""","""DAREBIN""","""Browning Street, KINGSBURY 3083"""
"""DAREBI11826""",-37.718987,145.034413,"""Judith Scott Memorial Reserve""",,"""Browning""","""Street""","""KINGSBURY""","""3083""","""Netball""","""outdoor""","""DAREBIN""","""Browning Street, KINGSBURY 3083"""
"""DAREBI11826""",-37.718987,145.034413,"""Judith Scott Memorial Reserve""",,"""Browning""","""Street""","""KINGSBURY""","""3083""","""Tennis""","""outdoor""","""DAREBIN""","""Browning Street, KINGSBURY 3083"""
"""BANYUL12835""",-37.703645,145.075398,"""Loyola Reserve""",,"""Gleeson""","""Drive""","""BUNDOORA""","""3083""","""Baseball""","""outdoor""","""BANYULE""","""Gleeson Drive, BUNDOORA 3083"""
"""BANYUL12835""",-37.703645,145.075398,"""Loyola Reserve""",,"""Gleeson""","""Drive""","""BUNDOORA""","""3083""","""Cricket""","""outdoor""","""BANYULE""","""Gleeson Drive, BUNDOORA 3083"""
"""BANYUL12840""",-37.704732,145.065326,"""N J Telfer Reserve""",,"""Greenwood""","""Drive""","""BUNDOORA""","""3083""","""Cricket""","""outdoor""","""BANYULE""","""Greenwood Drive, BUNDOORA 3083"""
"""BANYUL12840""",-37.704732,145.065326,"""N J Telfer Reserve""",,"""Greenwood""","""Drive""","""BUNDOORA""","""3083""","""Football""","""outdoor""","""BANYULE""","""Greenwood Drive, BUNDOORA 3083"""
"""BANYUL12840""",-37.704732,145.065326,"""N J Telfer Reserve""",,"""Greenwood""","""Drive""","""BUNDOORA""","""3083""","""Tennis""","""outdoor""","""BANYULE""","""Greenwood Drive, BUNDOORA 3083"""
"""WHITTL9515""",-37.694904,145.048996,"""Norris Bank Reserve""",,"""Mcleans""","""Road""","""BUNDOORA""","""3083""","""Basketball""","""outdoor""","""WHITTLESEA""","""Mcleans Road, BUNDOORA 3083"""
"""WHITTL9515""",-37.694904,145.048996,"""Norris Bank Reserve""",,"""Mcleans""","""Road""","""BUNDOORA""","""3083""","""Open Space""","""outdoor""","""WHITTLESEA""","""Mcleans Road, BUNDOORA 3083"""
"""WHITTL9515""",-37.694904,145.048996,"""Norris Bank Reserve""",,"""Mcleans""","""Road""","""BUNDOORA""","""3083""","""Skating""","""outdoor""","""WHITTLESEA""","""Mcleans Road, BUNDOORA 3083"""
"""WHITTL9515""",-37.694904,145.048996,"""Norris Bank Reserve""",,"""Mcleans""","""Road""","""BUNDOORA""","""3083""","""Tennis""","""outdoor""","""WHITTLESEA""","""Mcleans Road, BUNDOORA 3083"""
"""BANYUL12852""",-37.696371,145.072506,"""Warrawee Park""",,"""The Rameo""","""NA""","""BUNDOORA""","""3083""","""Cricket""","""outdoor""","""BANYULE""","""The Rameo, BUNDOORA 3083"""
"""BANYUL12859""",-37.697336,145.061188,"""Yulong Reserve""",,"""Bent""","""Street""","""BUNDOORA""","""3083""","""Baseball""","""outdoor""","""BANYULE""","""Bent Street, BUNDOORA 3083"""
"""BANYUL12859""",-37.697336,145.061188,"""Yulong Reserve""",,"""Bent""","""Street""","""BUNDOORA""","""3083""","""Cricket""","""outdoor""","""BANYULE""","""Bent Street, BUNDOORA 3083"""
"""BANYUL12859""",-37.697336,145.061188,"""Yulong Reserve""",,"""Bent""","""Street""","""BUNDOORA""","""3083""","""Football""","""outdoor""","""BANYULE""","""Bent Street, BUNDOORA 3083"""
"""BANYUL12799""",-37.747777,145.08857,"""Banyule Flats Reserve""",,"""Banyule""","""Road""","""VIEWBANK""","""3084""","""Cricket""","""outdoor""","""BANYULE""","""Banyule Road, VIEWBANK 3084"""
"""BANYUL12799""",-37.747777,145.08857,"""Banyule Flats Reserve""",,"""Banyule""","""Road""","""VIEWBANK""","""3084""","""Soccer""","""outdoor""","""BANYULE""","""Banyule Road, VIEWBANK 3084"""
"""BANYUL12813""",-37.746418,145.067919,"""De Winton Park""",,"""Grove""","""Road""","""ROSANNA""","""3084""","""Cricket""","""outdoor""","""BANYULE""","""Grove Road, ROSANNA 3084"""
"""BANYUL12813""",-37.746418,145.067919,"""De Winton Park""",,"""Grove""","""Road""","""ROSANNA""","""3084""","""Football""","""outdoor""","""BANYULE""","""Grove Road, ROSANNA 3084"""
"""BANYUL12813""",-37.746418,145.067919,"""De Winton Park""",,"""Grove""","""Road""","""ROSANNA""","""3084""","""Lawn Bowls""","""outdoor""","""BANYULE""","""Grove Road, ROSANNA 3084"""
"""BANYUL12813""",-37.746418,145.067919,"""De Winton Park""",,"""Grove""","""Road""","""ROSANNA""","""3084""","""Tennis""","""outdoor""","""BANYULE""","""Grove Road, ROSANNA 3084"""
"""BANYUL12825""",-37.753959,145.072988,"""Heidelberg Cricket Ground""",,"""Beverley""","""Road""","""HEIDELBERG""","""3084""","""Cricket""","""outdoor""","""BANYULE""","""Beverley Road, HEIDELBERG 3084"""
"""BANYUL12825""",-37.753959,145.072988,"""Heidelberg Cricket Ground""",,"""Beverley""","""Road""","""HEIDELBERG""","""3084""","""Football""","""outdoor""","""BANYULE""","""Beverley Road, HEIDELBERG 3084"""
"""BANYUL12825""",-37.753959,145.072988,"""Heidelberg Cricket Ground""",,"""Beverley""","""Road""","""HEIDELBERG""","""3084""","""Tennis""","""outdoor""","""BANYULE""","""Beverley Road, HEIDELBERG 3084"""
"""BANYUL12827""",-37.755878,145.075764,"""Heidelberg Park""",,"""Buckingham""","""Drive""","""HEIDELBERG""","""3084""","""Cricket""","""outdoor""","""BANYULE""","""Buckingham Drive, HEIDELBERG 3084"""
"""BANYUL12827""",-37.755878,145.075764,"""Heidelberg Park""",,"""Buckingham""","""Drive""","""HEIDELBERG""","""3084""","""Football""","""outdoor""","""BANYULE""","""Buckingham Drive, HEIDELBERG 3084"""
